ts_utc,open,high,low,close,volume
2026-07-31T00:00:00Z,1421.4301,1428.7800,1421.4301,1426.6801,0
2026-07-31T00:30:00Z,1426.9800,1434.1801,1426.6801,1432.9800,0
2026-07-31T01:00:00Z,1433.0800,1435.2800,1431.9800,1434.7200,0
2026-07-31T01:30:00Z,1434.6801,1435.7800,1433.7800,1434.9600,0
2026-07-31T02:00:00Z,1434.9600,1435.1801,1431.2800,1432.9800,0
2026-07-31T02:30:00Z,1433.0800,1438.6801,1432.3800,1438.3800,0
2026-07-31T03:00:00Z,1438.0500,1438.6801,1436.3800,1437.5500,0
2026-07-31T03:30:00Z,1437.4700,1437.6100,1434.9800,1435.3800,0
2026-07-31T04:00:00Z,1435.4800,1439.3000,1435.3000,1439.3000,0
2026-07-31T04:30:00Z,1438.8000,1438.8000,1438.8000,1438.8000,0
2026-07-31T05:00:00Z,1435.7000,1435.7000,1435.7000,1435.7000,0
2026-07-31T06:00:00Z,1436.7000,1436.7000,1436.7000,1436.7000,0
2026-07-31T06:30:00Z,1428.6000,1428.6000,1428.6000,1428.6000,0
2026-07-31T07:00:00Z,1429.8000,1429.8000,1429.8000,1429.8000,0
2026-07-31T07:30:00Z,1432.5000,1432.5000,1431.4000,1431.4000,0
2026-07-31T08:00:00Z,1430.2000,1430.2000,1430.2000,1430.2000,0
2026-07-31T08:30:00Z,1432.0000,1432.0000,1432.0000,1432.0000,0
2026-07-31T09:00:00Z,1431.4000,1431.4000,1431.4000,1431.4000,0
2026-07-31T09:30:00Z,1437.0000,1437.0000,1437.0000,1437.0000,0
2026-07-31T10:00:00Z,1436.6000,1436.6000,1436.6000,1436.6000,0
2026-07-31T13:00:00Z,1443.5800,1444.5400,1438.1801,1438.7900,0
2026-07-31T13:30:00Z,1438.1801,1440.3800,1435.7800,1438.8800,0
2026-07-31T14:00:00Z,1439.0800,1439.9600,1436.6801,1438.3800,0
2026-07-31T14:30:00Z,1438.6600,1438.7100,1436.0800,1437.9900,0
2026-07-31T15:00:00Z,1438.2600,1438.2600,1435.4900,1436.9200,0
2026-07-31T15:30:00Z,1437.0900,1437.7600,1435.6400,1436.7800,0
2026-07-31T16:00:00Z,1436.7800,1438.9600,1436.6801,1437.5900,0
2026-07-31T16:30:00Z,1437.5601,1438.7700,1436.7800,1438.2800,0
2026-07-31T17:00:00Z,1438.2700,1439.4399,1436.6801,1437.9500,0
2026-07-31T17:30:00Z,1437.9800,1440.4100,1436.7100,1439.7900,0
2026-07-31T18:00:00Z,1439.7900,1443.0100,1439.6801,1442.5400,0
2026-07-31T18:30:00Z,1442.7400,1443.9600,1440.4800,1443.0900,0
2026-07-31T19:00:00Z,1443.0900,1443.2700,1441.8800,1442.7200,0
2026-07-31T19:30:00Z,1442.7200,1443.2900,1442.2000,1442.6801,0
2026-07-31T20:00:00Z,1442.6801,1442.7700,1441.5601,1442.4200,0
2026-07-31T20:30:00Z,1442.3700,1443.2800,1438.6600,1442.0699,0
2026-08-02T23:00:00Z,1437.3199,1439.6500,1437.1200,1439.6400,0
2026-08-02T23:30:00Z,1439.6400,1439.7400,1437.5699,1438.2600,0
2026-08-03T01:00:00Z,1429.3800,1430.0800,1429.3800,1429.5800,0
2026-08-03T01:30:00Z,1429.6801,1431.2800,1427.9800,1428.2800,0
2026-08-03T02:00:00Z,1428.0800,1429.7800,1426.7800,1427.5800,0
2026-08-03T02:30:00Z,1427.5601,1430.3800,1425.9800,1430.3800,0
2026-08-03T03:00:00Z,1430.0800,1431.9800,1428.9800,1431.5300,0
2026-08-03T03:30:00Z,1431.5100,1436.6000,1428.9800,1429.2000,0
2026-08-03T04:00:00Z,1429.3500,1430.9800,1428.0800,1430.4600,0
2026-08-03T04:30:00Z,1430.5300,1430.5500,1428.1801,1428.6801,0
2026-08-03T05:00:00Z,1428.6801,1430.7600,1428.5800,1429.4800,0
2026-08-03T05:30:00Z,1429.2800,1430.0000,1425.9800,1426.2400,0
2026-08-03T06:00:00Z,1425.8800,1429.9800,1424.7800,1429.9800,0
2026-08-03T06:30:00Z,1429.4800,1432.0800,1428.8800,1430.2900,0
2026-08-03T07:00:00Z,1430.2000,1431.1400,1428.5800,1430.3800,0
2026-08-03T07:30:00Z,1430.2800,1430.5800,1427.5800,1428.0800,0
2026-08-03T08:00:00Z,1428.1801,1430.0800,1426.7800,1429.2800,0
2026-08-03T08:30:00Z,1429.2100,1431.2800,1427.8800,1431.2800,0
2026-08-03T09:00:00Z,1431.2300,1431.4600,1429.7800,1430.1801,0
2026-08-03T09:30:00Z,1430.1801,1430.5800,1427.4800,1428.8400,0
2026-08-03T10:00:00Z,1428.8101,1429.0800,1426.8800,1427.5500,0
2026-08-03T10:30:00Z,1427.3800,1428.1000,1425.9800,1426.6801,0
2026-08-03T11:00:00Z,1427.2100,1427.9800,1426.4800,1427.7500,0
2026-08-03T11:30:00Z,1427.7400,1428.1000,1425.6801,1426.6300,0
2026-08-03T12:00:00Z,1426.5000,1427.2500,1425.7800,1426.9399,0
2026-08-03T12:30:00Z,1426.8700,1427.6899,1426.3800,1427.6899,0
2026-08-03T13:00:00Z,1427.6801,1428.6700,1426.9800,1427.8800,0
2026-08-03T13:30:00Z,1427.7800,1428.1600,1425.9800,1427.0500,0
2026-08-03T14:00:00Z,1427.0800,1428.5800,1426.0800,1427.8500,0
2026-08-03T14:30:00Z,1427.8400,1428.9500,1426.9800,1428.8500,0
2026-08-03T15:00:00Z,1428.8199,1432.7900,1428.4800,1431.3199,0
2026-08-03T15:30:00Z,1431.0800,1431.5500,1429.5800,1430.6700,0
2026-08-03T16:00:00Z,1430.6600,1430.6600,1428.3800,1430.1899,0
2026-08-03T16:30:00Z,1430.0400,1430.4700,1428.3800,1430.4399,0
2026-08-03T17:00:00Z,1430.4399,1430.8101,1428.4800,1430.5000,0
2026-08-03T17:30:00Z,1430.3199,1431.3600,1428.5800,1430.3900,0
2026-08-03T18:00:00Z,1430.3900,1431.2900,1428.4800,1429.1600,0
2026-08-03T18:30:00Z,1429.1700,1429.6600,1427.2700,1427.2700,0
2026-08-03T19:00:00Z,1428.2400,1429.8500,1428.2400,1429.0699,0
2026-08-03T19:30:00Z,1429.2600,1430.2200,1428.6600,1429.1300,0
2026-08-03T20:00:00Z,1429.1300,1429.3900,1428.7100,1429.1500,0
2026-08-03T20:30:00Z,1429.1600,1429.9399,1428.5601,1428.9700,0
2026-08-03T21:00:00Z,1428.9700,1429.3199,1428.3500,1428.7800,0
2026-08-03T21:30:00Z,1428.7800,1428.8400,1428.7400,1428.7400,0
2026-08-03T22:00:00Z,1428.7300,1428.9200,1428.6500,1428.7700,0
2026-08-03T22:30:00Z,1428.7800,1429.0400,1428.7200,1428.9100,0
2026-08-03T23:00:00Z,1428.9100,1429.6899,1428.9100,1429.1899,0
2026-08-03T23:30:00Z,1429.2600,1429.8900,1429.0200,1429.2500,0
2026-08-04T00:00:00Z,1429.2500,1433.3800,1429.2500,1430.3800,0
2026-08-04T00:30:00Z,1430.3800,1430.4800,1422.3800,1422.4800,0
2026-08-04T01:00:00Z,1422.4800,1424.7800,1421.4800,1424.0800,0
2026-08-04T01:30:00Z,1424.3800,1424.7800,1423.2800,1424.4700,0
2026-08-04T02:00:00Z,1424.4800,1425.2800,1420.6801,1424.8700,0
2026-08-04T02:30:00Z,1424.6801,1429.1801,1423.8800,1428.6801,0
2026-08-04T03:00:00Z,1428.7800,1428.7800,1426.8800,1428.0000,0
2026-08-04T03:30:00Z,1428.1000,1430.1801,1427.7800,1428.9800,0
2026-08-04T04:00:00Z,1428.9800,1432.6100,1428.8800,1430.9000,0
2026-08-04T04:30:00Z,1430.8199,1431.5800,1429.0800,1429.1801,0
2026-08-04T05:00:00Z,1429.2800,1430.1801,1427.2800,1427.6801,0
2026-08-04T05:30:00Z,1427.8800,1431.8800,1427.2800,1431.8800,0
2026-08-04T06:00:00Z,1431.5800,1432.1801,1429.3800,1431.8800,0
2026-08-04T06:30:00Z,1431.9800,1436.3800,1430.9800,1432.6801,0
2026-08-04T07:00:00Z,1432.6801,1432.7800,1430.5800,1431.2900,0
2026-08-04T07:30:00Z,1431.2900,1433.9700,1430.8800,1432.7900,0
2026-08-04T08:00:00Z,1432.9399,1433.0000,1430.8800,1431.6400,0
2026-08-04T08:30:00Z,1431.6700,1433.7100,1430.8800,1432.7800,0
2026-08-04T09:00:00Z,1432.7800,1434.1000,1431.2800,1433.4700,0
2026-08-04T09:30:00Z,1433.3800,1433.6899,1431.3800,1431.6801,0
2026-08-04T10:00:00Z,1431.8800,1432.3400,1430.5900,1431.6600,0
2026-08-04T10:30:00Z,1431.5500,1431.5601,1429.4500,1429.7800,0
2026-08-04T11:00:00Z,1429.7800,1430.4100,1427.9200,1428.6700,0
2026-08-04T11:30:00Z,1428.6899,1428.7200,1423.7800,1426.1801,0
2026-08-04T12:00:00Z,1426.2300,1427.1300,1425.7800,1427.0500,0
2026-08-04T12:30:00Z,1427.0800,1427.6200,1426.4800,1427.3800,0
